Start_Date,Loan Size,Repayment day,Loan Status,Loan Term,Loan Market,Amount lent,Lender rate (after loan servicing fee),Capital outstanding,Amount repaid,Amount in arrears
23/01/15,1000,23,Withdrawn,60,S,10,0.0627,9.1503934,0.8496066,0
23/01/15,2000,23,Closed,48,A2,10,0.0634,0,10.13,0
23/01/15,5000,23,Withdrawn,60,A1,10,0.0592,9.13810951,1.2,0
23/01/15,10000,23,Withdrawn,60,A2,10,0.0635,9.14458605,1.21,0
23/01/15,15000,23,Withdrawn,48,A*,10,0.0351,8.83994217,1.38,0
25/01/15,20000,25,Withdrawn,60,A2,10,0.064,9.15547309,1.19,0
25/01/15,25000,25,Withdrawn,48,A*,10,0.0354,8.84174041,1.37,0
26/01/15,1000,26,Withdrawn,60,A1,10,0.0271,9.07848461,1.1,0
26/01/15,2000,26,Withdrawn,60,A*,10,0.0255,9.07797347,1.09,0
26/01/15,5000,26,Withdrawn,60,A*,10,0.0645,8.96759263,1.38,0
26/01/15,10000,26,Withdrawn,60,A1,10,0.0271,9.07332257,1.12,0
27/01/15,15000,27,Withdrawn,60,C1,10,0.0815,9.18471313,1.24,0
27/01/15,20000,27,Withdrawn,48,A1,10,0.0393,8.85967735,1.37,0
27/01/15,25000,27,Withdrawn,60,B,10,0.082,5.73266388,4.55,0
27/01/15,1000,27,Withdrawn,48,A*,10,0.027,8.82312057,1.35,0
27/01/15,2000,27,Withdrawn,60,A*,10,0.0271,9.07547702,1.1,0
27/01/15,5000,27,Withdrawn,60,A1,10,0.0271,9.08549497,1.09,0
27/01/15,10000,27,Withdrawn,60,A2,10,0.0636,9.15357786,0.90161429,0
27/01/15,15000,27,Withdrawn,60,A1,10,0.0271,9.08547702,1.09,0
27/01/15,20000,27,Withdrawn,60,A*,10,0.027,9.0850082,1.09,0
28/01/15,25000,28,Withdrawn,48,A1,10,0.0319,8.83571637,1.36,0
28/01/15,1000,28,Withdrawn,60,A*,10,0.0271,9.07547702,1.1,0
28/01/15,2000,28,Withdrawn,60,A*,10,0.027,9.0850082,1.09,0
28/01/15,5000,28,Withdrawn,60,A*,10,0.0271,9.07547702,1.1,0
28/01/15,10000,28,Withdrawn,60,B,10,0.0697,9.17270669,1.2,0
28/01/15,15000,28,Withdrawn,48,A1,10,0.0271,8.79798932,1.39,0
28/01/15,20000,28,Withdrawn,60,A1,10,0.0256,9.07941444,1.09,0
29/01/15,25000,29,Withdrawn,60,A1,10,0.055,9.14111434,1.17,0
29/01/15,1000,29,Withdrawn,60,A1,10,0.0271,9.08547702,1.09,0
29/01/15,2000,29,Withdrawn,60,B,10,0.0773,9.17567895,1.23,0
29/01/15,5000,29,Withdrawn,60,A*,10,0.0254,9.07750431,1.09,0
29/01/15,10000,29,Withdrawn,60,A2,10,0.0642,9.14974647,1.21,0
29/01/15,15000,29,Withdrawn,60,A1,10,0.0271,9.08547702,1.09,0
30/01/15,20000,30,Withdrawn,60,A*,10,0.0271,9.06926569,1.12,0
30/01/15,25000,30,Withdrawn,60,A*,10,0.0271,9.08547702,1.09,0
01/02/15,1000,2,Withdrawn,48,A*,10,0.0253,8.82529133,1.34,0
01/02/15,2000,2,Withdrawn,48,A*,10,0.027,8.83315116,1.34,0
02/02/15,5000,2,Withdrawn,60,A2,10,0.0693,9.23871105,1.12,0
02/02/15,10000,2,Closed,60,A*,10,0.0271,0,10.17,0
02/02/15,15000,2,Withdrawn,60,A*,10,0.0271,9.07547702,1.1,0
02/02/15,20000,2,Withdrawn,60,A*,10,0.0271,9.08547702,1.09,0
02/02/15,25000,2,Withdrawn,60,A*,10,0.0271,9.08547702,1.09,0
02/02/15,1000,2,Withdrawn,60,A*,10,0.0384,9.1080325,1.12,0
02/02/15,2000,2,Withdrawn,48,A*,10,0.0271,8.83355384,1.34,0
02/02/15,5000,2,Withdrawn,60,A2,10,0.0693,9.15690673,1.24,0
02/02/15,10000,2,Withdrawn,60,C1,10,0.0699,9.23545226,1.13,0
03/02/15,15000,2,Closed,60,A*,10,0.0271,0,10.09,0
03/02/15,20000,2,Withdrawn,60,A*,10,0.029,9.08431613,1.1,0
03/02/15,25000,2,Withdrawn,60,A2,10,0.0693,9.15950588,1.21,0
03/02/15,1000,2,Withdrawn,60,A*,10,0.0271,9.0855076,1.09,0
03/02/15,2000,2,Withdrawn,48,A1,10,0.0324,8.83799365,1.36,0
03/02/15,5000,2,Withdrawn,48,A2,10,0.0677,8.90840001,1.45,0
03/02/15,10000,2,Withdrawn,60,A*,10,0.0554,9.13630961,1.17,0
04/02/15,15000,2,Withdrawn,48,A*,10,0.029,8.83235971,1.35,0
05/02/15,20000,2,Withdrawn,60,A1,10,0.0384,9.1053229,1.0060263,0
10/02/15,25000,10,Withdrawn,60,A1,10,0.0679,9.16322586,1.2,0
10/02/15,1000,10,Withdrawn,60,B,10,0.1166,9.25024593,1.33,0
10/02/15,2000,10,Withdrawn,60,B,10,0.1166,9.25024593,1.33,0
10/02/15,5000,10,Withdrawn,60,A*,10,0.0672,9.16002031,1.2,0
10/02/15,10000,10,Withdrawn,60,A1,10,0.062,9.15641013,1.18,0
10/02/15,15000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,20000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,25000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,1000,10,Withdrawn,60,A1,10,0.062,9.28407475,1.04,0
10/02/15,2000,10,Withdrawn,60,B,10,0.1166,9.25024593,1.33,0
10/02/15,5000,10,Withdrawn,60,B,10,0.1013,9.34345676,1.15,0
10/02/15,10000,10,Withdrawn,60,A2,10,0.0693,9.16080008,1.19,0
10/02/15,15000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,20000,10,Withdrawn,60,A*,10,0.0384,9.1079924,1.12,0
10/02/15,25000,10,Withdrawn,60,A1,10,0.0626,9.14916623,1.19,0
10/02/15,1000,10,Withdrawn,48,A1,10,0.0384,8.85549297,1.37,0
10/02/15,2000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,5000,10,Closed,60,A2,10,0.0693,0,10.02,0
10/02/15,10000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,15000,10,Withdrawn,60,A2,10,0.0693,9.15957008,1.21,0
10/02/15,20000,10,Withdrawn,60,A*,10,0.0384,9.1079924,1.12,0
10/02/15,25000,10,Withdrawn,60,A1,10,0.0384,9.1079924,1.12,0
10/02/15,1000,10,Withdrawn,48,A*,10,0.0384,8.85549297,1.37,0
10/02/15,2000,10,Withdrawn,60,B,10,0.1013,9.32300884,1.17,0
10/02/15,5000,10,Withdrawn,60,A*,10,0.0384,9.1079924,1.12,0
10/02/15,10000,10,Withdrawn,48,A1,10,0.0603,9.0647852,1.24,0
10/02/15,15000,10,Withdrawn,60,A1,10,0.0678,9.16276797,1.2,0
10/02/15,20000,10,Withdrawn,60,B,10,0.1013,9.33302166,1.14,0
10/02/15,25000,10,Withdrawn,48,A*,10,0.0384,8.85549297,1.37,0
10/02/15,1000,10,Withdrawn,60,A*,10,0.029,9.08425154,1.1,0
10/02/15,2000,10,Withdrawn,60,B,10,0.1013,9.33872001,1.12,0
10/02/15,5000,10,Withdrawn,48,A*,10,0.029,8.83229545,1.35,0
10/02/15,10000,10,Withdrawn,60,A2,10,0.0742,9.17161978,1.22,0
10/02/15,15000,10,Withdrawn,60,A*,10,0.0384,9.1079924,1.12,0
10/02/15,20000,10,Withdrawn,60,A2,10,0.0742,9.17161978,1.22,0
10/02/15,25000,10,Withdrawn,48,A*,10,0.042,9.04410977,1.19,0
10/02/15,1000,10,Withdrawn,48,A*,10,0.029,8.83229545,1.35,0
10/02/15,2000,10,Withdrawn,60,A2,10,0.0693,9.16963388,1.2,0
10/02/15,5000,10,Withdrawn,60,A*,10,0.0384,9.1079924,1.12,0
10/02/15,10000,10,Closed,60,A*,10,0.0384,0,10.1,0
10/02/15,15000,10,Withdrawn,48,A*,10,0.029,8.83229545,1.35,0
10/02/15,20000,10,Withdrawn,48,A*,10,0.0384,7.15210488,3.03,0
10/02/15,25000,10,Withdrawn,60,A*,10,0.0567,9.1421944,1.17,0
10/02/15,1000,10,Withdrawn,60,A*,10,0.0434,9.12107342,1.13,0
10/02/15,2000,10,Withdrawn,60,A*,10,0.029,9.08428358,1.1,0
10/02/15,5000,10,Withdrawn,60,A*,10,0.0687,9.15682476,1.21,0
10/02/15,10000,10,Closed,48,A*,10,0.0662,0,10.16,0
10/02/15,15000,10,Withdrawn,48,A1,10,0.0644,8.90356013,1.44,0
10/02/15,20000,10,Withdrawn,60,A*,10,0.0384,9.23976855,0.98,0
10/02/15,25000,10,Withdrawn,60,B,10,0.1013,9.33737001,1.13,0
10/02/15,1000,10,Withdrawn,48,A2,10,0.0663,8.91011707,1.38053753,0
10/02/15,2000,10,Withdrawn,60,A2,10,0.0693,9.16963388,1.2,0
10/02/15,5000,10,Withdrawn,60,B,10,0.1166,9.37779145,1.18,0
11/02/15,10000,11,Withdrawn,60,C1,10,0.1375,9.28115212,1.39,0
11/02/15,15000,11,Withdrawn,60,A2,10,0.0644,9.15743,1.19,0
12/02/15,20000,12,Withdrawn,48,A1,10,0.0343,9.02923597,1.16,0
12/02/15,25000,12,Withdrawn,60,A*,10,0.0342,9.25416415,0.74583585,0
13/02/15,1000,13,Withdrawn,60,A*,10,0.0248,9.0746312,1.09,0
13/02/15,2000,13,Closed,60,A2,10,0.0649,0,10.649,0
13/02/15,5000,13,Withdrawn,60,A*,10,0.034,9.24794536,0.95,0
16/02/15,10000,16,Withdrawn,60,A*,10,0.0228,9.06536847,1.09,0
17/02/15,15000,17,Withdrawn,60,A1,10,0.0342,9.09859681,1.07389243,0
17/02/15,20000,17,Withdrawn,60,A2,10,0.0649,9.15960244,1.19,0
17/02/15,25000,17,Withdrawn,60,A*,10,0.0554,9.13620262,1.17,0
17/02/15,1000,17,Withdrawn,60,B,10,0.1141,9.23910579,1.33,0
18/02/15,2000,18,Withdrawn,48,A*,10,0.0344,8.84278448,1.15721552,0
18/02/15,5000,18,Withdrawn,60,B,10,0.0966,9.20920063,1.19823253,0
19/02/15,10000,19,Withdrawn,60,A*,10,0.0228,9.07537932,1.08,0
20/02/15,15000,20,Withdrawn,60,A2,10,0.0649,9.29349649,1,0
20/02/15,20000,20,Withdrawn,48,A*,10,0.0228,9.01935961,1.11,0
20/02/15,25000,20,Withdrawn,48,A2,10,0.0665,9.09092069,1.21,0
20/02/15,1000,20,Withdrawn,48,A*,10,0.0231,9.02053179,1.11,0
20/02/15,2000,20,Withdrawn,60,A*,10,0.0228,9.23052076,0.9,0
20/02/15,5000,20,Withdrawn,60,A*,10,0.0228,9.23052076,0.9,0
20/02/15,10000,20,Withdrawn,48,A1,10,0.0341,9.03319596,1.14,0
22/02/15,15000,22,Withdrawn,60,A*,10,0.0228,9.23052076,0.9,0
23/02/15,20000,23,Withdrawn,48,A*,10,0.0235,9.01016859,1.13,0
23/02/15,25000,23,Withdrawn,60,A*,10,0.0228,9.22845424,0.91,0
24/02/15,1000,24,Withdrawn,60,B,10,0.0966,9.34279009,0.81897606,0
24/02/15,2000,24,Withdrawn,60,A2,10,0.0649,9.30349649,0.99,0
24/02/15,5000,24,Withdrawn,60,A*,10,0.0655,9.29567716,0.93916095,0
24/02/15,10000,24,Withdrawn,60,B,10,0.0963,9.34165915,1.07,0
24/02/15,15000,24,Withdrawn,48,B,10,0.1109,9.16195335,1.3,0
24/02/15,20000,24,Withdrawn,60,A*,10,0.0231,9.23170343,0.9,0
24/02/15,25000,24,Withdrawn,48,A*,10,0.0235,9.02212203,1.00322133,0
25/02/15,1000,25,Withdrawn,60,A*,10,0.0233,9.22240953,0.85574679,0
26/02/15,2000,26,Withdrawn,60,A1,10,0.0342,9.24514211,0.93,0
26/02/15,5000,26,Withdrawn,60,A*,10,0.0322,9.24731057,0.92,0
02/03/15,10000,2,Withdrawn,60,A*,10,0.034,9.2543596,0.92,0
02/03/15,15000,2,Withdrawn,48,A*,10,0.0228,9.01938669,1.11,0
02/03/15,20000,2,Withdrawn,60,A*,10,0.0271,9.23739249,0.91,0
02/03/15,25000,2,Withdrawn,60,A2,10,0.0742,9.30876561,1.02,0
03/03/15,1000,2,Withdrawn,60,A2,10,0.0649,9.29686408,1.02,0
03/03/15,2000,2,Withdrawn,60,B,10,0.0964,9.35220827,1.06,0
03/03/15,5000,2,Withdrawn,60,A1,10,0.062,9.29235701,0.70764299,0
03/03/15,10000,2,Withdrawn,60,A*,10,0.0629,9.29581583,0.99,0
03/03/15,15000,2,Withdrawn,48,A*,10,0.034,9.04291652,1.13,0
03/03/15,20000,2,Withdrawn,48,A*,10,0.0229,7.76995234,2.36,0
03/03/15,25000,2,Withdrawn,48,A*,10,0.0342,9.03365675,1.14,0
04/03/15,1000,2,Withdrawn,48,A2,10,0.0632,9.08447396,1.02607865,0
04/03/15,2000,2,Withdrawn,60,A*,10,0.0271,9.23739249,0.91,0
04/03/15,5000,2,Withdrawn,60,A*,10,0.0235,9.22322494,0.91,0
05/03/15,10000,2,Withdrawn,60,A2,10,0.0649,9.29337539,0.88010056,0
06/03/15,15000,2,Withdrawn,60,A*,10,0.0572,9.41941773,0.82,0
06/03/15,20000,2,Withdrawn,48,A2,10,0.0631,9.08409308,1.2,0
06/03/15,25000,2,Withdrawn,60,A2,10,0.0649,9.41972191,0.85,0
06/03/15,1000,2,Withdrawn,60,A2,10,0.0644,9.30151667,0.99,0
06/03/15,2000,2,Withdrawn,60,A1,10,0.0524,9.27565951,0.97,0
06/03/15,5000,2,Withdrawn,60,A*,10,0.0272,9.23778562,0.91,0
06/03/15,10000,2,Withdrawn,60,A*,10,0.0342,9.24514237,0.93,0
06/03/15,15000,2,Withdrawn,60,B,10,0.1117,9.44489388,1.01,0
06/03/15,20000,2,Withdrawn,60,A1,10,0.0626,9.29466296,0.99,0
06/03/15,25000,2,Withdrawn,60,A1,10,0.0673,9.30257799,1,0
06/03/15,1000,2,Withdrawn,60,A*,10,0.0228,9.23052076,0.9,0
06/03/15,2000,2,Closed,60,A2,10,0.0737,0,10.29,0
06/03/15,5000,2,Withdrawn,48,B,10,0.1105,9.33174437,1.04,0
06/03/15,10000,2,Withdrawn,60,B,10,0.1117,9.368796,1.1,0
06/03/15,15000,2,Withdrawn,48,A*,10,0.0271,9.02608117,1.12,0
06/03/15,20000,2,Withdrawn,60,A*,10,0.0272,9.23778562,0.91,0
06/03/15,25000,2,Withdrawn,60,A2,10,0.0646,9.30228438,0.99,0
06/03/15,1000,2,Withdrawn,60,A*,10,0.0339,9.25396819,0.92,0
06/03/15,2000,2,Withdrawn,60,A2,10,0.0649,9.30343576,0.99,0
07/03/15,5000,3,Withdrawn,60,A*,10,0.0228,9.22046682,0.91,0
07/03/15,10000,3,Withdrawn,60,A*,10,0.0228,9.22046682,0.91,0
07/03/15,15000,3,Withdrawn,48,A*,10,0.0228,9.01938669,1.11,0
07/03/15,20000,3,Withdrawn,60,A2,10,0.0649,9.30337539,0.99,0
07/03/15,25000,3,Withdrawn,60,A*,10,0.0342,9.25514237,0.92,0
08/03/15,1000,3,Withdrawn,60,A2,10,0.0649,9.29357443,1,0
08/03/15,2000,3,Withdrawn,60,B,10,0.0966,9.35296108,1.06,0
08/03/15,5000,3,Withdrawn,60,A1,10,0.0342,9.25514237,0.92,0
08/03/15,10000,3,Withdrawn,48,A1,10,0.0238,9.02329398,1.11,0
08/03/15,15000,3,Withdrawn,60,A*,10,0.0272,9.23778562,0.91,0
08/03/15,20000,3,Withdrawn,60,A*,10,0.0342,9.25514237,0.92,0
08/03/15,25000,3,Withdrawn,48,A2,10,0.0629,9.08333123,1.2,0
08/03/15,1000,3,Withdrawn,48,A2,10,0.0632,9.08214284,1.19,0
08/03/15,2000,3,Withdrawn,48,A1,10,0.0342,9.04365675,1.13,0
09/03/15,5000,3,Withdrawn,48,A2,10,0.0632,9.08447397,1.2,0
09/03/15,10000,3,Withdrawn,60,A1,10,0.0723,9.31157947,1.01,0
09/03/15,15000,3,Withdrawn,60,C1,10,0.0656,9.29949773,0.97,0
09/03/15,20000,3,Withdrawn,60,C1,10,0.0703,9.30393506,1.01,0
09/03/15,25000,3,Withdrawn,60,A2,10,0.0649,9.3034365,0.99,0
09/03/15,1000,3,Withdrawn,60,A*,10,0.0228,9.23052076,0.9,0
10/03/15,2000,10,Withdrawn,48,A2,10,0.0633,9.2283337,1.03,0
11/03/15,5000,11,Withdrawn,60,B,10,0.1016,9.36148635,0.89405036,0
11/03/15,10000,11,Withdrawn,60,A*,10,0.0272,9.23778562,0.91,0
12/03/15,15000,12,Withdrawn,60,B,10,0.0966,9.34287631,1.07,0
12/03/15,20000,12,Withdrawn,60,B,10,0.1117,9.49746465,0.88,0
12/03/15,25000,12,Withdrawn,60,A*,10,0.0272,9.23778562,0.91,0
17/03/15,1000,17,Withdrawn,60,A*,10,0.0342,9.24514211,0.93,0
17/03/15,2000,17,Withdrawn,60,A*,10,0.0228,9.22049383,0.91,0
17/03/15,5000,17,Withdrawn,60,A*,10,0.0323,9.24770235,0.92,0
17/03/15,10000,17,Withdrawn,60,B,10,0.0963,9.34157461,1.07,0
17/03/15,15000,17,Withdrawn,48,A*,10,0.0228,9.01941369,1.11,0
18/03/15,20000,18,Withdrawn,60,A1,10,0.0572,9.28387916,0.9256542,0
19/03/15,25000,19,Withdrawn,60,A1,10,0.0307,9.39324185,0.75,0
19/03/15,1000,19,Withdrawn,60,A*,10,0.027,9.23702974,0.91,0
20/03/15,2000,20,Withdrawn,48,A*,10,0.0215,9.21049454,0.89,0
20/03/15,5000,20,Withdrawn,60,A*,10,0.0317,9.39331728,0.74,0
20/03/15,10000,20,Withdrawn,60,A*,10,0.0228,9.20394173,0.9,0
20/03/15,15000,20,Withdrawn,48,A*,10,0.0218,9.21144179,0.89,0
20/03/15,20000,20,Closed,48,A1,10,0.0329,0,10,0
21/03/15,25000,21,Withdrawn,60,B,10,0.0665,9.4413359,0.8,0
24/03/15,1000,24,Withdrawn,60,A1,10,0.0329,4.70176815,5.39,0
24/03/15,2000,24,Withdrawn,48,A*,10,0.0318,9.22277624,0.91,0
24/03/15,5000,24,Withdrawn,60,A1,10,0.0332,9.39808197,0.74,0
25/03/15,10000,25,Withdrawn,60,C1,10,0.0755,9.45210619,0.83,0
25/03/15,15000,25,Withdrawn,60,A2,10,0.0693,9.44995037,0.8,0
25/03/15,20000,25,Withdrawn,60,B,10,0.0697,9.4511798,0.8,0
25/03/15,25000,25,Withdrawn,60,C1,10,0.0655,9.43831655,0.8,0
25/03/15,1000,25,Withdrawn,60,C1,10,0.0723,9.38116807,0.92,0
25/03/15,2000,25,Withdrawn,60,B,10,0.0667,9.44195172,0.8,0
25/03/15,5000,25,Withdrawn,60,A*,10,0.0218,9.38206981,0.72,0
25/03/15,10000,25,Withdrawn,60,A*,10,0.0218,9.38291815,0.72,0
25/03/15,15000,25,Withdrawn,60,B,10,0.0604,9.43263116,0.79,0
25/03/15,20000,25,Withdrawn,60,A*,10,0.027,9.38847005,0.73,0
25/03/15,25000,25,Withdrawn,60,A*,10,0.0336,9.39930677,0.74,0
25/03/15,1000,25,Withdrawn,60,A1,10,0.0304,9.39559723,0.74,0
25/03/15,2000,25,Withdrawn,48,B,10,0.0835,9.29123228,1,0
26/03/15,5000,26,Withdrawn,60,A1,10,0.0332,9.39804642,0.74,0
26/03/15,10000,26,Withdrawn,60,A*,10,0.0218,9.38615774,0.72,0
26/03/15,15000,26,Withdrawn,60,A1,10,0.0317,9.39331728,0.74,0
26/03/15,20000,26,Withdrawn,48,A*,10,0.0222,9.21270453,0.89,0
27/03/15,25000,27,Withdrawn,60,B,10,0.0734,9.45233548,0.81,0
27/03/15,1000,27,Withdrawn,60,B,10,0.0685,9.44755736,0.81,0
27/03/15,2000,27,Withdrawn,60,A2,10,0.0443,9.40850651,0.77,0
27/03/15,5000,27,Withdrawn,60,A*,10,0.0272,9.38919448,0.73,0
27/03/15,10000,27,Withdrawn,48,A*,10,0.033,9.2265355,0.91,0
27/03/15,15000,27,Withdrawn,60,A1,10,0.038,9.40311029,0.75,0
27/03/15,20000,27,Withdrawn,60,B,10,0.0687,9.44810566,0.8,0
27/03/15,25000,27,Withdrawn,60,A2,10,0.0457,9.4171457,0.76,0
27/03/15,1000,27,Withdrawn,60,C1,10,0.0725,9.44957721,0.81,0
27/03/15,2000,27,Withdrawn,60,A2,10,0.0444,9.40588909,0.77,0
27/03/15,5000,27,Withdrawn,60,A1,10,0.0546,9.42471505,0.78,0
27/03/15,10000,27,Withdrawn,60,C1,10,0.0815,9.46701853,0.82,0
27/03/15,15000,27,Withdrawn,60,A2,10,0.059,9.43829987,0.78,0
27/03/15,20000,27,Withdrawn,60,A2,10,0.0433,9.40964223,0.76,0
27/03/15,25000,27,Withdrawn,48,A1,10,0.0209,9.21859948,0.88,0
27/03/15,1000,27,Withdrawn,60,A2,10,0.0587,9.42454893,0.8,0
27/03/15,2000,27,Withdrawn,48,A*,10,0.022,9.21207321,0.89,0
28/03/15,5000,28,Withdrawn,60,A1,10,0.0624,9.43442125,0.8,0
28/03/15,10000,28,Withdrawn,48,B,10,0.0688,9.27669348,0.97,0
28/03/15,15000,28,Withdrawn,48,A*,10,0.0318,9.22614057,0.91,0
28/03/15,20000,28,Withdrawn,60,A*,10,0.0274,9.38973537,0.73,0
30/03/15,25000,30,Withdrawn,60,C1,10,0.0656,9.43856381,0.8,0
30/03/15,1000,30,Withdrawn,60,A2,10,0.0568,9.43154001,0.78,0
01/04/15,2000,2,Withdrawn,60,A*,10,0.0345,9.40214136,0.74,0
01/04/15,5000,2,Withdrawn,60,A*,10,0.0274,7.04175877,3.06,0
01/04/15,10000,2,Closed,60,A1,10,0.0342,0,10.01,0
02/04/15,15000,2,Withdrawn,60,A1,10,0.0342,9.40123305,0.74,0
02/04/15,20000,2,Collections,60,A2,10,0.059,10,0,10.00290083
02/04/15,25000,2,Withdrawn,60,A2,10,0.0441,9.41214464,0.76,0
02/04/15,1000,2,Withdrawn,60,A2,10,0.0587,9.41090357,0.83,0
02/04/15,2000,2,Withdrawn,60,A2,10,0.0443,9.41277005,0.76,0
02/04/15,5000,2,Withdrawn,48,C1,10,0.0937,9.30174377,0.77655388,0
02/04/15,10000,2,Withdrawn,60,A1,10,0.0546,9.4247679,0.78,0
02/04/15,15000,2,Withdrawn,60,A*,10,0.0322,9.39492891,0.74,0
02/04/15,20000,2,Withdrawn,60,B,10,0.0824,9.45968656,0.83,0
02/04/15,25000,2,Withdrawn,48,B,10,0.0834,9.29085509,1,0
03/04/15,1000,2,Withdrawn,60,A*,10,0.0272,0.90769906,9.16,0
03/04/15,2000,2,Withdrawn,60,A2,10,0.0444,9.41308272,0.58691728,0
04/04/15,5000,2,Withdrawn,60,A2,10,0.0444,9.41308272,0.67216323,0
04/04/15,10000,2,Withdrawn,60,A2,10,0.0443,9.41132883,0.67374976,0
04/04/15,15000,2,Withdrawn,60,A*,10,0.0232,9.38363858,0.66876855,0
06/04/15,20000,2,Withdrawn,48,A1,10,0.0341,9.23796639,0.79598595,0
06/04/15,25000,2,Withdrawn,48,A*,10,0.0231,9.21549007,0.89,0
06/04/15,1000,2,Withdrawn,60,A1,10,0.0317,9.39335162,0.74,0
07/04/15,2000,3,Withdrawn,48,A*,10,0.0318,9.00762611,1.12,0
07/04/15,5000,3,Withdrawn,48,A*,10,0.0233,9.21612062,0.89,0
07/04/15,10000,3,Withdrawn,60,A*,10,0.0231,9.37614341,0.73,0
07/04/15,15000,3,Withdrawn,60,A*,10,0.0232,9.38651523,0.72,0
07/04/15,20000,3,Withdrawn,48,A*,10,0.023,9.21517476,0.89,0
07/04/15,25000,3,Withdrawn,60,A*,10,0.0223,9.53097181,0.57,0
07/04/15,1000,3,Withdrawn,60,A*,10,0.0272,9.38913342,0.73,0
07/04/15,2000,3,Withdrawn,60,A*,10,0.0233,9.37677786,0.73,0
07/04/15,5000,3,Withdrawn,60,A*,10,0.0233,9.37677786,0.73,0
07/04/15,10000,3,Withdrawn,60,A*,10,0.0273,9.38944983,0.73,0
07/04/15,15000,3,Withdrawn,60,A*,10,0.0223,9.38365792,0.72,0
07/04/15,20000,3,Withdrawn,48,A*,10,0.0318,9.23277637,0.9,0
07/04/15,25000,3,Withdrawn,60,A*,10,0.0224,9.38397547,0.72,0
07/04/15,1000,3,Withdrawn,60,A1,10,0.0212,9.38016341,0.72,0
07/04/15,2000,3,Closed,60,A*,10,0.0274,0,10,0
07/04/15,5000,3,Withdrawn,60,A*,10,0.0322,9.52468953,0.61,0
07/04/15,10000,3,Withdrawn,60,A*,10,0.0234,9.37709505,0.73,0
07/04/15,15000,3,Withdrawn,60,A*,10,0.0232,9.37646064,0.73,0
07/04/15,20000,3,Withdrawn,60,A1,10,0.0341,9.40091803,0.74,0
08/04/15,25000,3,Withdrawn,60,B,10,0.0781,9.45678671,0.82,0
08/04/15,1000,3,Withdrawn,60,B,10,0.0604,9.44263149,0.78,0
08/04/15,2000,3,Withdrawn,60,C1,10,0.0655,9.44825571,0.79,0
08/04/15,5000,3,Withdrawn,60,C1,10,0.0858,9.46995439,0.83,0
08/04/15,10000,3,Withdrawn,60,C1,10,0.086,9.46548584,0.84,0
08/04/15,15000,3,Withdrawn,60,A1,10,0.0317,9.39328318,0.63925364,0
09/04/15,20000,3,Withdrawn,60,C1,10,0.0858,9.44718256,0.86,0
09/04/15,25000,3,Withdrawn,48,B,10,0.0787,9.29676346,0.98,0
09/04/15,1000,3,Withdrawn,60,B,10,0.0781,9.45678671,0.82,0
09/04/15,2000,3,Withdrawn,60,C1,10,0.0901,9.4730033,0.84,0
09/04/15,5000,3,Withdrawn,60,B,10,0.0783,9.45739785,0.82,0
09/04/15,10000,3,Withdrawn,60,A*,10,0.0578,9.43463976,0.78,0
09/04/15,15000,3,Withdrawn,60,A*,10,0.0317,9.39335162,0.74,0
09/04/15,20000,3,Withdrawn,60,C1,10,0.0858,9.46995439,0.83,0
09/04/15,25000,3,Withdrawn,60,A*,10,0.0274,9.3897662,0.73,0
09/04/15,1000,3,Withdrawn,60,A*,10,0.0232,9.38651523,0.72,0
09/04/15,2000,3,Withdrawn,60,A2,10,0.0591,9.43860969,0.78,0
09/04/15,5000,3,Withdrawn,60,A2,10,0.0589,9.43799067,0.78,0
10/04/15,10000,10,Withdrawn,60,A*,10,0.0273,9.53027197,0.58,0
10/04/15,15000,10,Withdrawn,48,A*,10,0.0271,9.22808584,0.89,0
13/04/15,20000,13,Withdrawn,48,A*,10,0.0273,9.22871479,0.89,0
13/04/15,25000,13,Withdrawn,48,A*,10,0.0272,9.22840033,0.89,0
13/04/15,1000,13,Withdrawn,60,A*,10,0.0234,9.38714997,0.72,0
14/04/15,2000,14,Withdrawn,48,A*,10,0.0282,9.41227119,0.69,0
14/04/15,5000,14,Withdrawn,60,A1,10,0.0315,9.39268662,0.74,0
14/04/15,10000,14,Withdrawn,60,A*,10,0.0322,9.39489441,0.74,0
14/04/15,15000,14,Withdrawn,48,A1,10,0.0367,9.23056043,0.92,0
16/04/15,20000,16,Withdrawn,60,B,10,0.0825,9.46014074,0.83,0
16/04/15,25000,16,Withdrawn,60,A1,10,0.0645,9.4351736,0.8,0
16/04/15,1000,16,Withdrawn,60,A2,10,0.0587,9.42737125,0.79,0
18/04/15,2000,18,Withdrawn,60,C1,10,0.0656,9.43856381,0.8,0
19/04/15,5000,19,Withdrawn,60,B,10,0.0826,9.46044543,0.83,0
19/04/15,10000,19,Withdrawn,60,C1,10,0.0858,9.47003151,0.83,0
20/04/15,15000,20,Withdrawn,48,C1,10,0.0889,9.4826425,0.75,0
